team,team_abbr,opponent,week,home,line,home_team,away_team,spread,team_id,team_nick,team_color,team_color2,team_color3,team_color4,team_logo_wikipedia,team_logo_espn,team_wordmark
New York Jets,NYJ,CIN,8,0,-1,CIN,NYJ,NYJ -1,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,IND,9,1,8,NYJ,IND,NYJ +8,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,BUF,10,0,7,BUF,NYJ,NYJ +7,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,MIA,11,0,3,MIA,NYJ,NYJ +3,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,HOU,12,1,-1.5,NYJ,HOU,NYJ -1.5,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,PHI,13,0,-1,PHI,NYJ,NYJ -1,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,NO,14,0,4.5,NO,NYJ,NYJ +4.5,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,MIA,15,1,7,NYJ,MIA,NYJ +7,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,JAX,16,0,-2.5,JAX,NYJ,NYJ -2.5,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,TB,17,0,8,TB,NYJ,NYJ +8,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
New York Jets,NYJ,BUF,18,1,11,NYJ,BUF,NYJ +11,3430,Jets,#203731,#1c2d25,NA,NA,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png
Philadelphia Eagles,PHI,ATL,1,1,3.5,PHI,ATL,PHI +3.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,SF,2,0,3.5,SF,PHI,PHI +3.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,DAL,3,1,6.5,PHI,DAL,PHI +6.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,KC,4,0,8.5,KC,PHI,PHI +8.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,CAR,5,1,3.5,PHI,CAR,PHI +3.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,TB,6,0,7,TB,PHI,PHI +7,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,LV,7,1,3.5,PHI,LV,PHI +3.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,DET,8,1,-1,PHI,DET,PHI -1,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,LAC,9,0,1.5,LAC,PHI,PHI +1.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,DEN,10,1,2.5,PHI,DEN,PHI +2.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,NO,11,0,3.5,NO,PHI,PHI +3.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,NYG,12,1,2.5,PHI,NYG,PHI +2.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,NYJ,13,1,1,PHI,NYJ,PHI +1,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,Bye,14,1,0,Bye,Bye,Bye,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,WAS,15,0,2,WAS,PHI,PHI +2,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,NYG,16,0,-1.5,NYG,PHI,PHI -1.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,WAS,17,1,6,PHI,WAS,PHI +6,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Philadelphia Eagles,PHI,DAL,18,0,2.5,DAL,PHI,PHI +2.5,3700,Eagles,#004953,#a5acaf,#acc0c6,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png
Pittsburgh Steelers,PIT,BUF,1,1,5,PIT,BUF,PIT +5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,LV,2,0,-5.5,LV,PIT,PIT -5.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,CIN,3,0,-7,CIN,PIT,PIT -7,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,GB,4,1,5.5,PIT,GB,PIT +5.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,DEN,5,0,-6.5,DEN,PIT,PIT -6.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,SEA,6,0,-1.5,SEA,PIT,PIT -1.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,Bye,7,1,0,Bye,Bye,Bye,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,CLE,8,1,2.5,PIT,CLE,PIT +2.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,CHI,9,0,-6,CHI,PIT,PIT -6,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,DET,10,0,-10,DET,PIT,PIT -10,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,LAC,11,1,0.5,PIT,LAC,PIT +0.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,CIN,12,1,-3,PIT,CIN,PIT -3,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,BAL,13,0,1.5,BAL,PIT,PIT +1.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,MIN,14,1,1,PIT,MIN,PIT +1,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,TEN,15,0,-2.5,TEN,PIT,PIT -2.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,KC,16,1,7.5,PIT,KC,PIT +7.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,CLE,17,0,-1.5,CLE,PIT,PIT -1.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
Pittsburgh Steelers,PIT,BAL,18,1,5.5,PIT,BAL,PIT +5.5,3900,Steelers,#000000,#ffb612,#c60c30,#00539b,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png
San Francisco 49ers,SF,DET,1,1,-6.5,SF,DET,SF -6.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,PHI,2,1,-3.5,SF,PHI,SF -3.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,GB,3,0,1,GB,SF,SF +1,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,SEA,4,0,-2,SEA,SF,SF -2,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,ARI,5,1,-0.5,SF,ARI,SF -0.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,Bye,6,1,0,Bye,Bye,Bye,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,IND,7,0,-2.5,IND,SF,SF -2.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,CHI,8,1,-2.5,SF,CHI,SF -2.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,ARI,9,0,-4.5,ARI,SF,SF -4.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,LAR,10,0,-1,LAR,SF,SF -1,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,JAX,11,1,-5,SF,JAX,SF -5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,MIN,12,0,-3.5,MIN,SF,SF -3.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,SEA,13,1,2,SF,SEA,SF +2,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,CIN,14,1,-3.5,SF,CIN,SF -3.5,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,ATL,15,0,-6,ATL,SF,SF -6,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,TEN,16,1,1,SF,TEN,SF +1,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,HOU,17,0,-12,HOU,SF,SF -12,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
San Francisco 49ers,SF,LAR,18,1,3,SF,LAR,SF +3,4500,49ers,#aa0000,#b3995d,#000000,#a5acaf,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png
Seattle Seahawks,SEA,IND,1,1,1.5,SEA,IND,SEA +1.5,4600,Seahawks,#002244,#69be28,#a5acaf,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SEA.png
Seattle Seahawks,SEA,TEN,2,0,-3,TEN,SEA,SEA -3,4600,Seahawks,#002244,#69be28,#a5acaf,#001532,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SEA.png
